file	register	m_pitch	min_pit	max_pit	sd_pit	range_pit	convo	comfort	sing	inform	read	imperative	question	vocalplay	noisy	age	adu_gender	coder	ID	chi_gender									
M-102-000723_pass1_276_25	IDS	238.221898	149.428755	346.174149	48.1311836	196.745394	0	1	0	0	0	0	1	0	0	8	female	emily	M-102	female									
M-102-000723_pass1_276_28	IDS	320.737523	161.174921	498.487447	55.9439327	337.312526	0	1	0	0	0	0	1	0	0	8	female	emily	M-102	female									
M-102-000723_pass1_276_3	IDS	319.665966	189.273961	639.127608	120.272219	449.853647	1	0	0	0	0	0	0	0	0	8	female	emily	M-102	female									
M-102-000723_pass1_276_5	IDS	163.026731	113.752853	198.434044	16.5619209	84.6811912	0	0	0	1	0	0	0	0	0	8	female	emily	M-102	female									
M-102-000723_pass1_276_7	IDS	209.372842	151.415538	334.044825	31.6075533	182.629288	0	0	0	1	0	0	1	0	0	8	female	emily	M-102	female									
V-S1VL_pass1_267_1	ADS	206.138532	122.082179	298.047267	42.4060394	175.965088	0	0	0	1	0	0	0	0	0	5	female	emily	V-S1VL	male									
V-S1VL_pass1_267_10	ADS	180.631981	137.135482	270.922457	30.7197821	133.786975	0	0	0	1	0	0	0	0	0	5	female	emily	V-S1VL	male									
V-S1VL_pass1_267_16	ADS	182.065689	129.228955	252.270225	26.1931375	123.04127	0	0	0	1	0	0	0	0	0	5	female	emily	V-S1VL	male									
V-S1VL_pass1_267_17	ADS	139.135972	111.091003	160.317554	7.09267979	49.2265514	0	0	0	1	0	0	0	0	0	5	female	emily	V-S1VL	male									
V-S1VL_pass1_267_18	ADS	161.698259	125.048294	181.160291	19.4174834	56.1119977	1	0	0	1	0	0	0	0	0	5	female	emily	V-S1VL	male									
V-S1VL_pass1_267_20	ADS	193.540264	122.245729	325.808271	36.4003825	203.562543	0	0	0	1	0	0	0	0	0	5	female	emily	V-S1VL	male									
V-S1VL_pass1_267_21	ADS	147.020377	125.76517	181.395228	10.3662471	55.6300577	0	0	0	1	0	0	0	0	0	5	female	emily	V-S1VL	male									
V-S1VL_pass1_267_22	ADS	180.072387	145.937596	208.469733	13.6452765	62.5321374	1	0	0	1	0	0	1	0	0	5	female	emily	V-S1VL	male									
V-S1VL_pass1_267_24	ADS	153.85645	113.459331	237.227147	24.1925076	123.767816	0	0	0	1	0	0	0	0	0	5	female	emily	V-S1VL	male									
V-S1VL_pass1_267_25	ADS	150.060898	104.941352	210.598738	19.8100353	105.657386	0	0	0	1	0	0	0	0	0	5	female	emily	V-S1VL	male									
V-S1VL_pass1_267_27	ADS	152.849891	119.665033	244.718819	20.6086239	125.053785	0	0	0	1	0	0	0	0	0	5	female	emily	V-S1VL	male									
V-S1VL_pass1_267_4	ADS	202.306944	160.745857	238.581164	15.0199254	77.8353076	0	0	0	1	0	0	0	0	0	5	female	emily	V-S1VL	male									
V-S1VL_pass1_267_6	ADS	193.329264	127.494285	290.255283	36.5330439	162.760998	0	0	0	1	0	0	0	0	0	5	female	emily	V-S1VL	male									
V-S1VL_pass1_267_8	ADS	193.89539	134.082011	319.200334	44.8159194	185.118323	0	0	0	1	0	0	0	0	0	5	female	emily	V-S1VL	male									
W-973_pass1_997_1	ADS	198.481122	153.441125	249.412807	23.3974127	95.9716815	1	0	0	0	0	0	1	0	0	3	female	emily	W-973	male									
W-973_pass1_997_10	ADS	191.719865	137.493811	321.239969	22.6237336	183.746158	1	0	0	1	0	0	0	0	0	3	female	emily	W-973	male									
W-973_pass1_997_11	ADS	180.528606	123.693199	307.545481	37.5280078	183.852281	0	0	0	1	0	0	0	0	0	3	female	emily	W-973	male									
W-973_pass1_997_12	ADS	191.308019	125.948351	308.999395	28.6777477	183.051044	0	0	0	1	0	0	0	0	0	3	female	emily	W-973	male									
W-973_pass1_997_14	ADS	204.810163	135.518849	296.68091	23.5456379	161.16206	0	0	0	1	0	0	0	0	0	3	female	emily	W-973	male									
W-973_pass1_997_15	ADS	192.074137	135.224037	298.39333	36.6233014	163.169293	0	0	0	1	0	0	0	0	0	3	female	emily	W-973	male									
W-973_pass1_997_16	ADS	183.993967	123.748138	304.03661	32.6348897	180.288472	0	0	0	1	0	0	0	0	0	3	female	emily	W-973	male									
W-973_pass1_997_18	ADS	188.689488	111.560807	293.220423	31.0178712	181.659616	0	0	0	1	0	0	0	0	0	3	female	emily	W-973	male									
W-973_pass1_997_19	ADS	178.662941	136.15567	298.008201	24.0951206	161.852531	0	0	0	1	0	0	0	0	0	3	female	emily	W-973	male									
W-973_pass1_997_23	ADS	210.91843	151.590334	377.78096	33.7401267	226.190625	1	0	0	1	0	0	1	0	0	3	female	emily	W-973	male									
W-973_pass1_997_24	ADS	190.652649	103.316289	336.347669	37.7175133	233.03138	0	0	0	1	0	0	0	0	0	3	female	emily	W-973	male									
W-973_pass1_997_4	ADS	219.499185	166.717846	295.461766	25.2908638	128.74392	0	0	0	1	0	0	0	0	0	3	female	emily	W-973	male									
W-973_pass1_997_6	ADS	194.51667	133.814182	330.640848	27.3412411	196.826666	0	0	0	1	0	0	0	0	0	3	female	emily	W-973	male									
W-973_pass1_997_8	ADS	199.400566	158.863751	266.095358	22.2833524	107.231606	1	0	0	1	0	0	0	0	0	3	female	emily	W-973	male									
W-973_pass1_997_9	ADS	198.096171	137.168996	324.666405	39.3426464	187.497409	0	0	0	1	0	0	0	0	0	3	female	emily	W-973	male									
B-41_09_pass1_29_101	IDS	161.613686	118.156769	247.472883	27.6396661	129.316114	0	0	0	1	1	0	0	0	0	9	female	emily	B-41	male									
B-41_09_pass1_29_103	IDS	157.113016	115.47477	353.2994	47.1951468	237.82463	0	0	0	1	1	0	0	0	0	9	female	emily	B-41	male									
B-41_09_pass1_29_107	IDS	155.434554	119.272065	194.930621	14.8459815	75.6585559	0	0	0	1	1	0	0	0	0	9	female	emily	B-41	male									
B-41_09_pass1_29_108	IDS	171.863401	118.154854	224.418831	31.6450502	106.263977	0	0	0	1	1	0	0	0	0	9	female	emily	B-41	male									
B-41_09_pass1_29_109	IDS	156.179406	109.507233	209.870065	18.535275	100.362832	0	0	0	1	1	0	0	0	0	9	female	emily	B-41	male									
B-41_09_pass1_29_11	IDS	236.206504	113.909017	388.942944	90.9274935	275.033927	0	0	0	1	0	0	0	0	0	9	female	emily	B-41	male									
B-41_09_pass1_29_113	IDS	149.90041	103.121059	270.978488	29.5984904	167.857429	0	0	0	1	0	0	0	0	0	9	female	emily	B-41	male									
B-41_09_pass1_29_115	IDS	157.614435	106.85014	294.763445	44.0188514	187.913305	0	0	0	0	1	0	0	0	0	9	female	emily	B-41	male									
B-41_09_pass1_29_117	IDS	180.588159	110.914802	348.953523	65.9988227	238.03872	0	0	0	0	1	0	0	0	0	9	female	emily	B-41	male									
B-41_09_pass1_29_120	IDS	258.217487	160.078924	309.611916	44.7889965	149.532992	1	0	0	0	0	0	0	0	0	9	female	emily	B-41	male									
B-41_09_pass1_29_123	IDS	138.855566	117.439661	221.790698	26.0008743	104.351037	1	0	0	0	0	0	1	0	0	9	female	emily	B-41	male									
B-41_09_pass1_29_125	IDS	221.016942	113.95414	460.868802	107.362871	346.914662	0	0	0	0	1	0	0	0	0	9	female	emily	B-41	male									
B-41_09_pass1_29_128	IDS	210.601408	119.807948	302.885951	40.6681759	183.078003	1	0	0	1	1	0	0	0	0	9	female	emily	B-41	male									
B-41_09_pass1_29_13	IDS	226.254401	118.690507	550.142918	110.094	431.452411	0	0	0	1	0	0	0	0	0	9	female	emily	B-41	male									
B-41_09_pass1_29_130	IDS	155.44749	109.482257	315.911156	44.2440144	206.428899	0	0	0	0	1	0	0	0	0	9	female	emily	B-41	male									
B-41_09_pass1_29_133	IDS	353.656741	198.675053	477.915561	85.6231147	279.240509	0	0	0	0	0	0	0	0	1	9	female	emily	B-41	male									
B-41_09_pass1_29_135	IDS	208.880984	116.99377	487.861216	65.3999225	370.867446	0	0	0	1	0	0	0	0	0	9	female	emily	B-41	male									
B-41_09_pass1_29_137	IDS	154.576208	117.405077	256.713296	29.5432509	139.30822	1	0	0	1	1	0	0	0	0	9	female	emily	B-41	male									
B-41_09_pass1_29_138	IDS	180.176423	138.646598	332.595605	53.3816799	193.949006	0	0	0	0	1	0	0	0	0	9	female	emily	B-41	male									
B-41_09_pass1_29_140	IDS	148.888046	110.352933	317.639968	41.7746492	207.287036	0	0	0	1	0	0	0	0	0	9	female	emily	B-41	male									
B-41_09_pass1_29_144	IDS	242.924251	118.152955	321.873098	41.564261	203.720143	0	0	0	1	0	0	0	0	1	9	female	emily	B-41	male									
B-41_09_pass1_29_147	IDS	264.863481	139.890957	478.368008	59.8628447	338.477051	0	0	0	1	0	0	0	0	0	9	female	emily	B-41	male									
B-41_09_pass1_29_150	IDS	180.126934	125.256918	283.362328	28.4863485	158.10541	0	0	0	0	1	0	0	0	0	9	female	emily	B-41	male									
B-41_09_pass1_29_158	IDS	128.890369	109.773398	141.685541	10.2154761	31.9121435	0	0	0	0	1	0	0	0	0	9	female	emily	B-41	male									
B-41_09_pass1_29_159	IDS	291.893936	118.211821	370.603519	52.0257037	252.391698	0	0	0	0	1	0	0	0	0	9	female	emily	B-41	male									
B-41_09_pass1_29_161	IDS	276.945176	225.468033	317.967611	21.9911663	92.4995785	0	0	0	0	0	0	0	0	0	9	female	emily	B-41	male									
B-41_09_pass1_29_162	IDS	351.792026	116.619501	553.51632	126.697583	436.896818	0	0	0	0	1	0	0	0	0	9	female	emily	B-41	male									
B-41_09_pass1_29_163	IDS	319.829938	267.009088	351.211319	18.1405004	84.202231	0	0	0	0	1	0	0	0	0	9	female	emily	B-41	male									
B-41_09_pass1_29_164	IDS	221.246938	136.668237	278.839487	28.5846686	142.17125	0	0	0	1	0	1	0	0	0	9	female	emily	B-41	male									
B-41_09_pass1_29_166	IDS	206.581138	149.730488	260.804732	26.1695132	111.074245	0	0	0	1	0	1	0	0	0	9	female	emily	B-41	male									
B-41_09_pass1_29_169	IDS	197.319563	101.405435	292.573545	42.7606056	191.168111	0	0	0	1	0	0	0	0	0	9	female	emily	B-41	male									
B-41_09_pass1_29_20	IDS	152.566676	97.7201361	265.540053	30.9618379	167.819917	0	0	0	1	0	0	0	0	0	9	female	emily	B-41	male									
B-41_09_pass1_29_22	IDS	173.169032	116.319496	227.679142	29.4837533	111.359646	0	0	0	1	0	0	0	0	0	9	female	emily	B-41	male									
B-41_09_pass1_29_25	IDS	219.835013	115.322112	434.422174	94.6511178	319.100062	1	0	0	0	0	1	0	0	0	9	female	emily	B-41	male									
B-41_09_pass1_29_28	IDS	202.47899	106.224346	328.715025	56.7168293	222.490679	0	0	0	1	1	0	0	0	0	9	female	emily	B-41	male									
B-41_09_pass1_29_33	IDS	185.952941	115.391712	316.089064	49.3767399	200.697352	0	0	0	0	1	0	0	0	0	9	female	emily	B-41	male									
B-41_09_pass1_29_35	IDS	196.524295	115.58993	319.374136	50.4732509	203.784207	0	0	0	1	1	0	0	0	0	9	female	emily	B-41	male									
B-41_09_pass1_29_37	IDS	213.966433	132.259304	310.847501	43.2239321	178.588197	0	0	0	0	0	1	1	0	0	9	female	emily	B-41	male									
B-41_09_pass1_29_40	IDS	217.436277	120	390.034764	85.1317124	270.034764	0	0	0	0	1	0	0	0	0	9	female	emily	B-41	male									
B-41_09_pass1_29_45	IDS	232.953315	119.448661	563.208402	97.702511	443.759741	0	0	0	1	1	0	0	0	0	9	female	emily	B-41	male									
B-41_09_pass1_29_46	IDS	161.495544	109.123625	220.606918	30.7441016	111.483293	0	0	0	1	0	0	0	0	0	9	female	emily	B-41	male									
B-41_09_pass1_29_47	IDS	171.960531	113.495056	315.341609	60.2193843	201.846552	0	0	0	0	0	1	1	0	0	9	female	emily	B-41	male									
B-41_09_pass1_29_55	IDS	203.043307	115.86584	403.250382	75.3176032	287.384542	0	0	0	0	1	0	0	0	0	9	female	emily	B-41	male									
B-41_09_pass1_29_60	IDS	226.107658	179.899719	388.932738	51.6311627	209.033019	0	0	0	0	0	0	0	0	1	9	female	emily	B-41	male									
B-41_09_pass1_29_62	IDS	163.824785	117.629408	275.244887	40.0736525	157.615478	0	0	0	0	1	0	0	0	0	9	female	emily	B-41	male									
B-41_09_pass1_29_63	IDS	138.458171	110.517994	228.003753	26.8562978	117.485758	0	0	0	1	1	0	0	0	0	9	female	emily	B-41	male									
B-41_09_pass1_29_64	IDS	145.69846	114.108245	248.476845	30.0826273	134.368599	0	0	0	1	0	0	0	0	0	9	female	emily	B-41	male									
B-41_09_pass1_29_66	IDS	202.271905	113.412884	356.474634	56.3871669	243.06175	0	0	0	0	1	0	0	0	0	9	female	emily	B-41	male									
B-41_09_pass1_29_71	IDS	225.944004	115.694933	339.135669	60.2980148	223.440736	0	0	0	1	0	0	0	0	0	9	female	emily	B-41	male									
B-41_09_pass1_29_76	IDS	389.965787	117.18576	637.59393	188.387826	520.40817	0	0	0	0	1	0	0	0	0	9	female	emily	B-41	male									
B-41_09_pass1_29_79	IDS	245.399459	131.334164	313.077936	40.5258725	181.743772	0	0	0	0	1	0	0	0	0	9	female	emily	B-41	male									
B-41_09_pass1_29_8	IDS	154.70078	108.762064	236.457486	33.4272687	127.695422	0	0	0	0	0	1	0	0	0	9	female	emily	B-41	male									
B-41_09_pass1_29_81	IDS	213.630907	123.079476	339.647948	56.0242124	216.568471	0	0	0	0	1	0	0	0	0	9	female	emily	B-41	male									
B-41_09_pass1_29_83	IDS	165.452786	122.669914	204.58842	14.2464238	81.9185051	0	0	0	0	1	0	0	0	0	9	female	emily	B-41	male									
B-41_09_pass1_29_9	IDS	170.256281	105.434336	283.743626	36.9309103	178.30929	1	0	0	1	0	0	1	0	0	9	female	emily	B-41	male									
B-41_09_pass1_29_91	IDS	221.802837	118.777435	306.231444	46.0288731	187.45401	1	0	0	0	0	1	0	0	0	9	female	emily	B-41	male									
B-41_09_pass1_29_95	IDS	458.741209	353.956439	550.83638	58.7203839	196.879941	0	0	0	0	1	0	0	0	0	9	female	emily	B-41	male									
B-41_09_pass1_29_97	IDS	218.194419	119.281154	341.602798	47.2752395	222.321644	0	0	0	1	0	0	0	0	0	9	female	emily	B-41	male									
B-41_09_pass1_29_99	IDS	165.935175	138.223076	199.461672	14.6719099	61.2385965	0	0	0	1	1	0	0	0	0	9	female	emily	B-41	male									
B-32_07_pass1_769_1	ADS	139.752246	102.829316	190.926904	16.5170921	88.0975882	0	0	0	0	0	0	0	0	1	7	male	amy	B-32	female									
B-32_07_pass1_769_10	ADS	198.909229	159.713017	236.03959	19.833144	76.3265737	0	0	0	1	0	0	0	0	0	7	female	amy	B-32	female									
B-32_07_pass1_769_12	ADS	190.425144	118.204331	340.495722	36.1970954	222.291391	1	0	0	1	0	0	0	0	0	7	female	amy	B-32	female									
B-32_07_pass1_769_14	ADS	167.011265	117.690061	302.694096	42.4149324	185.004035	0	0	0	1	0	0	0	0	0	7	female	amy	B-32	female									
B-32_07_pass1_769_15	ADS	154.698484	126.335393	193.74592	8.32848591	67.4105265	0	0	0	1	0	0	0	0	0	7	female	amy	B-32	female									
B-32_07_pass1_769_17	ADS	191.239975	164.319434	219.496625	12.1240818	55.1771916	0	0	0	1	0	0	0	0	0	7	female	amy	B-32	female									
B-32_07_pass1_769_18	ADS	167.983791	114.03175	234.612804	18.6101494	120.581054	0	0	0	1	0	0	0	0	0	7	female	amy	B-32	female									
B-32_07_pass1_769_20	ADS	157.151686	102.435734	241.778115	33.2627383	139.342381	0	0	0	1	0	0	0	0	0	7	female	amy	B-32	female									
B-32_07_pass1_769_3	ADS	153.45715	117.128198	299.550899	37.8095878	182.422702	1	0	0	0	0	0	0	0	0	7	male	amy	B-32	female									
B-32_07_pass1_769_5	ADS	165.866256	117.747526	240.082227	28.9129372	122.334701	0	0	0	1	0	0	0	0	1	7	female	amy	B-32	female									
B-32_07_pass1_769_6	ADS	158.20291	107.423548	200.943698	20.3716216	93.5201493	1	0	0	0	0	0	0	0	1	7	female	amy	B-32	female									
B-32_07_pass1_769_7	ADS	140.921572	98.1920327	211.525791	31.4136268	113.333758	0	0	0	1	0	0	0	0	0	7	female	amy	B-32	female									
B-32_07_pass1_769_8	ADS	210.013489	139.556936	296.035751	35.5744005	156.478815	0	0	0	1	0	0	0	0	0	7	female	amy	B-32	female									
B-32_07_pass1_769_9	ADS	177.295678	118.288456	241.833422	31.0335139	123.544967	0	0	0	1	0	0	0	0	0	7	female	amy	B-32	female									
B-45_09_pass1_91_1	IDS	276.066815	175.590315	462.564532	67.7885737	286.974217	0	0	0	1	0	0	0	0	0	9	female	amy	B-45	male									
B-45_09_pass1_91_11	IDS	260.354628	114.369858	317.955646	36.7097413	203.585789	1	0	0	0	0	0	1	0	0	9	female	amy	B-45	male									
B-45_09_pass1_91_3	IDS	187.338737	131.827093	461.134935	61.2622125	329.307842	1	0	0	1	0	0	1	0	0	9	female	amy	B-45	male									
B-45_09_pass1_91_4	IDS	270.700911	134.748236	371.295552	56.7995015	236.547315	0	0	0	1	0	1	0	0	0	9	female	amy	B-45	male									
B-45_09_pass1_91_5	IDS	265.144545	117.409089	348.604514	50.4561663	231.195425	0	0	0	1	0	1	0	0	0	9	female	amy	B-45	male									
B-45_09_pass1_91_6	IDS	236.098239	116.243707	383.959646	60.3594318	267.71594	0	0	0	1	0	1	0	0	0	9	female	amy	B-45	male									
M-107-001008_pass1_287_1	ADS	144.391129	89.0620524	377.228871	62.4502396	288.166819	0	0	0	0	0	1	0	0	0	10	male	amy	M-107	female									
M-107-001008_pass1_287_11	IDS	175.852504	107.124016	442.022975	116.351512	334.898959	0	1	0	0	0	1	0	0	0	10	male	amy	M-107	female									
M-107-001008_pass1_287_20	ADS	206.736482	187.754524	220.446546	8.73197575	32.6920218	0	0	0	0	0	0	0	0	1	10	female	amy	M-107	female									
B-30_14_pass1_653_1	IDS	272.248298	135.302002	376.960873	59.6453261	241.658871	0	0	0	0	0	0	1	0	0	14	female	amy	B-30	male									
B-30_14_pass1_653_11	IDS	255.56837	177.088929	360.683614	56.5370112	183.594685	1	0	0	1	0	0	1	0	0	14	female	amy	B-30	male									
B-30_14_pass1_653_13	IDS	239.317115	120.188649	498.881982	63.9544355	378.693333	1	0	0	0	0	0	1	0	0	14	female	amy	B-30	male									
B-30_14_pass1_653_15	IDS	184.413036	117.490942	295.725046	44.1886781	178.234104	0	0	0	0	0	0	1	0	0	14	female	amy	B-30	male									
B-30_14_pass1_653_17	IDS	188.913874	110.053909	282.091321	47.707002	172.037411	1	0	0	0	0	0	0	0	0	14	female	amy	B-30	male									
B-30_14_pass1_653_19	IDS	274.435599	100	586.727885	170.429661	486.727885	0	0	0	0	0	0	0	0	1	14	female	amy	B-30	male									
B-30_14_pass1_653_4	IDS	192.806251	143.172028	251.550888	24.0382606	108.37886	0	0	0	1	0	0	0	0	0	14	female	amy	B-30	male									
B-30_14_pass1_653_8	IDS	194.07445	174.04423	268.656975	18.5610048	94.612745	0	0	0	1	0	0	0	0	0	14	female	amy	B-30	male									
M-104-010706_pass1_62_1	IDS	209.276416	181.348206	248.552895	16.3890139	67.2046893	0	0	0	1	0	0	0	0	0	19	female	amy	M-104	female									
M-104-010706_pass1_62_20	IDS	265.337317	219.217078	330.394131	28.1628436	111.177053	0	0	0	0	0	1	0	0	0	19	female	amy	M-104	female									
M-104-010706_pass1_62_5	IDS	281.202064	229.908125	357.624862	28.7355461	127.716737	0	0	0	0	0	1	0	0	0	19	female	amy	M-104	female									
M-104-010706_pass1_62_8	IDS	316.093904	199.619588	539.748226	98.7305553	340.128638	0	0	0	0	0	1	0	0	0	19	female	amy	M-104	female									
W-340_pass1_106_1	IDS	204.578346	113.751136	347.914218	45.9171122	234.163082	1	0	0	0	0	0	0	0	0	3	male	amy	W-340	female									
W-340_pass1_106_15	IDS	217.88581	153.103083	275.773428	29.1063723	122.670344	0	0	0	0	0	0	1	0	0	3	female	amy	W-340	female									
W-340_pass1_106_17	IDS	184.348742	105.150902	400.039962	85.9701254	294.88906	0	0	0	1	0	0	0	0	0	3	male	amy	W-340	female									
W-340_pass1_106_19	IDS	213.302238	114.048478	348.71961	52.8844196	234.671132	1	0	0	0	0	0	0	0	0	3	male	amy	W-340	female									
W-340_pass1_106_20	IDS	282.433841	218.930588	320.895813	24.7243561	101.965226	0	0	0	0	0	0	0	0	0	3	male	amy	W-340	female									
W-340_pass1_106_25	IDS	187.34058	103.276161	490.067611	101.48475	386.79145	0	0	0	1	0	0	0	0	0	3	male	amy	W-340	female									
W-340_pass1_106_28	IDS	368.391868	199.543106	593.558248	122.549299	394.015142	0	0	0	0	0	0	1	0	0	3	male	amy	W-340	female									
W-340_pass1_106_31	IDS	211.567625	90.2289373	348.284643	64.7926577	258.055706	0	0	0	0	0	0	1	0	0	3	male	amy	W-340	female									
W-340_pass1_106_7	IDS	192.140818	132.793056	299.750826	43.9173825	166.95777	1	0	0	0	0	0	1	0	0	3	male	amy	W-340	female									
W-340_pass1_106_9	IDS	183.003724	125.514325	291.638757	46.1397201	166.124432	0	0	0	0	0	0	1	0	0	3	male	amy	W-340	female									
B-17_16_pass1_579_17	IDS	200.322287	122.65392	265.833149	33.8029716	143.179229	0	0	0	0	0	1	1	0	0	16	female	amy	B-17	female									
B-17_16_pass1_579_20	IDS	406.732261	314.480304	493.256901	48.520392	178.776596	0	0	0	1	0	0	0	0	0	16	female	amy	B-17	female									
W-274_pass1_524_10	IDS	266.295548	223.474597	487.46918	73.0035594	263.994582	0	0	0	0	0	0	0	0	1	3	female	amy	W-274	female									
W-274_pass1_524_2	IDS	334.728597	191.687018	464.056913	65.0717451	272.369895	0	0	0	0	0	0	0	0	1	3	female	amy	W-274	female									
W-274_pass1_524_29	IDS	285.066375	97.6359089	382.348794	79.0668052	284.712885	0	0	0	0	0	0	1	0	0	3	female	amy	W-274	female									
W-274_pass1_524_3	IDS	206.214458	114.326603	308.711746	51.3666572	194.385143	0	0	0	0	0	0	0	0	1	3	female	amy	W-274	female									
W-274_pass1_524_30	IDS	238.199166	215.757533	276.381131	12.5182397	60.6235987	0	0	0	0	0	0	1	0	0	3	female	amy	W-274	female									
W-274_pass1_524_33	ADS	311.561177	178.777317	507.055792	101.460703	328.278475	1	0	0	1	0	0	0	0	0	3	female	amy	W-274	female									
W-274_pass1_524_38	IDS	152.206619	118.110378	227.429795	22.7663528	109.319418	0	0	0	0	0	1	1	0	0	3	male	amy	W-274	female									
W-274_pass1_524_42	IDS	190.69581	121.716006	319.447108	58.0579989	197.731102	0	0	0	0	0	0	1	0	0	3	male	amy	W-274	female									
W-274_pass1_524_44	IDS	188.512126	116.854939	284.883219	46.1662954	168.02828	1	0	0	1	0	0	0	0	0	3	male	amy	W-274	female									
W-274_pass1_524_46	IDS	180.214038	106.687741	340.609698	71.3397722	233.921957	0	0	0	1	0	0	0	0	0	3	male	amy	W-274	female									
W-274_pass1_524_50	IDS	246.827769	112.514127	345.055989	57.7528731	232.541862	0	0	0	1	0	0	0	0	0	3	female	amy	W-274	female									
W-274_pass1_524_51	IDS	294.833683	241.728846	442.532205	49.7304618	200.80336	0	0	0	1	0	0	0	0	0	3	female	amy	W-274	female									
W-274_pass1_524_52	IDS	225.039054	196.581927	303.022054	13.8499001	106.440127	0	0	0	1	0	0	0	0	0	3	female	amy	W-274	female									
W-274_pass1_524_54	IDS	223.193635	186.543796	318.483819	24.7080285	131.940023	0	0	0	1	0	0	0	0	0	3	female	amy	W-274	female									
W-274_pass1_524_56	IDS	261.172802	182.182032	377.729469	50.4516578	195.547437	0	0	0	1	0	0	0	0	0	3	female	amy	W-274	female									
W-274_pass1_524_57	IDS	213.667695	177.947817	325.980463	26.8801015	148.032647	1	0	0	1	0	0	0	0	0	3	female	amy	W-274	female									
W-274_pass1_524_64	IDS	271.736624	189.493428	489.619871	93.0828864	300.126443	1	0	0	0	0	0	1	0	0	3	female	amy	W-274	female									
W-274_pass1_524_67	IDS	209.702644	115.848819	325.513517	53.0784425	209.664699	0	0	0	1	0	0	0	0	0	3	male	amy	W-274	female									
W-274_pass1_524_70	IDS	258.439283	220.325111	320.524112	20.1015499	100.199001	0	0	0	1	0	0	0	0	0	3	female	amy	W-274	female									
W-274_pass1_524_8	IDS	243.478213	197.560197	357.383201	30.7788755	159.823004	0	0	0	0	0	0	0	0	1	3	female	amy	W-274	female									
W-274_pass1_524_80	IDS	189.688863	134.475373	337.522207	53.671915	203.046834	1	0	0	0	0	0	0	0	1	3	male	amy	W-274	female									
W-274_pass1_524_82	ADS	180.574811	117.360855	242.682948	21.642512	125.322094	0	0	0	1	0	0	0	0	0	3	female	amy	W-274	female									
W-274_pass1_524_85	ADS	187.378768	114.466677	240.93618	21.9962114	126.469503	0	0	0	1	0	0	0	0	0	3	female	amy	W-274	female									
B-39_10_pass1_151_10	IDS	250.6109	112.887275	358.51392	67.1217625	245.626645	0	0	0	1	0	0	0	0	0	10	female	amy	B-39	female									
B-39_10_pass1_151_12	IDS	273.473928	162.004863	333.047626	37.9361844	171.042763	1	0	0	0	0	0	0	0	0	10	female	amy	B-39	female									
B-39_10_pass1_151_3	IDS	296.156818	196.314882	441.925697	64.8616765	245.610816	0	0	0	0	0	1	0	0	0	10	female	amy	B-39	female									
M-101-010002_pass1_528_6	IDS	119.033087	96.897787	172.98805	16.1645751	76.0902628	0	0	0	0	0	0	0	0	0	12	male	amy	M-101	male									
